hurricane_name,date,severity,deaths,location,injuries,damage_billions,duration_days,event_trading_date,event_date_shift_days,spy_prev_5d_return,vix,energy_prev_5d_return,energy_20d_volatility,energy_volume_change,energy_drawdown,energy_beta,utilities_prev_5d_return,utilities_20d_volatility,utilities_volume_change,utilities_drawdown,utilities_beta,financials_prev_5d_return,financials_20d_volatility,financials_volume_change,financials_drawdown,financials_beta,industrials_prev_5d_return,industrials_20d_volatility,industrials_volume_change,industrials_drawdown,industrials_beta,energy_5d_abnormal_return,utilities_5d_abnormal_return,financials_5d_abnormal_return,industrials_5d_abnormal_return
Paulette (2020),2020-09-07,Category 2,0,Bermuda,Not reported,0.03,16,2020-09-08,1,-0.01929502043362663,30.75,-0.021879831510132175,0.21430920561522857,0.6927121842153516,-0.09616417840542768,1.1409535636864436,0.0020250355383961693,0.18268560058487546,0.34188377054035723,-0.034163151473959985,0.40299898187070987,0.009178273196157605,0.17344365304519588,1.1613028256517022,-0.00784620108258971,0.895957126093862,0.00038559928779435815,0.16440402171943005,0.951840102209855,-0.025782223627479506,0.9613471835360683,-0.04975656961869246,-0.002256408964020018,-0.018046557054587575,0.009617658505315374
Sally (2020),2020-09-11,Category 2,5,Florida; Alabama,Not reported,7.3,7,2020-09-11,0,-0.033295892500451174,29.709999084472656,-0.06832483510829646,0.26026803068870186,0.6702355363731316,-0.14663537474265187,1.1044949910283204,-0.015407842172800335,0.17561701268744578,0.37956786691803823,-0.0348054649325078,0.42216229808626204,-0.022310927677870573,0.20196418927607857,0.015135707724415859,-0.037269912661288984,0.8609669081514955,-0.014035736669569698,0.19160212644349467,0.44778073653325134,-0.041677438507023434,0.9060413642160363,0.03659522276924887,-0.0007117041196006424,0.0050315275301971996,0.02132094698459175
Teddy (2020),2020-09-12,Category 4,2,Bermuda; Atlantic Canada,Not reported,0.0,12,2020-09-14,2,-0.0248417181213767,26.8700008392334,-0.06452510580049542,0.2541228201707783,0.11744200013463524,-0.14584980052878993,1.1060948199205027,-0.007410921514710012,0.17415642207047335,-0.039845178133458004,-0.024175938328018676,0.4218809741814552,-0.022934111799938206,0.2032742949272827,0.2707458139724688,-0.030600367229695058,0.8600361733177707,-0.002954943016025391,0.1977813168917846,0.38676422969798385,-0.028660981641859262,0.9040151315308527,0.018701759989718014,0.003564380578991444,-0.009375390966511521,-0.0016394778889217143
Gamma (2020),2020-10-02,Category 1,6,Yucatan Peninsula,Not reported,0.02,5,2020-10-02,0,0.025279139245564686,26.700000762939453,-0.03810459254683418,0.3481361167356219,-0.02364171328416176,-0.1564436905751898,0.8773447986140924,0.021457909790927987,0.16904114802257938,-0.041777012105161826,0.0,0.5048235674290885,0.026394221347263658,0.2318672994536274,0.022107712016779857,-0.041415399315018475,0.6725864976912748,0.0033993409347883308,0.22208116597796893,-0.006300209771161969,-0.03290672931342731,0.8161461597605355,0.011524146404994218,0.007000787073115244,-0.0006991713167692204,0.0009726636672002797
Delta (2020),2020-10-04,Category 4,6,Yucatan Peninsula; Louisiana,Not reported,2.9,7,2020-10-05,1,-0.0010473025391752877,27.6299991607666,-0.05114957321906022,0.3540512625103402,-0.019557145535916476,-0.1456206602442197,0.805935697711656,0.03091552873624548,0.17173192202123366,0.26815180252305715,0.0,0.46066940777139376,0.010395084588957326,0.23204432103417422,-0.028249989380510376,-0.0338612180041028,0.6123195884031962,-0.0033392038352427766,0.22588650792861437,0.27187937209866786,-0.022070370545351325,0.78357637988815,-0.014766968021355131,0.0022531834604966328,-0.004497766023368044,-0.00799878170770807
Epsilon (2020),2020-10-19,Category 3,0,Bermuda,Not reported,0.0,8,2020-10-19,0,-0.014584532485608759,27.40999984741211,-0.02202800382602299,0.340210139420884,-0.29398212344549857,-0.05567729230421126,0.8422931210214503,0.0018784499131667687,0.130814833516278,-0.3331976038071718,0.0,0.4701925362582467,-0.020384046901039565,0.20598596781447256,-0.32884171826534714,-0.020384046901039565,0.6989548874332203,0.00529736032271888,0.1739572328830771,-0.22551404507888995,0.0,0.7807375241060551,-0.0007996218232565466,0.027673238233733133,0.010505038532847455,-0.010331573878618716
Zeta (2020),2020-10-24,Category 3,6,Yucatan Peninsula; Louisiana,Not reported,4.4,6,2020-10-26,2,0.01102269497591446,27.549999237060547,0.028426309897100044,0.3425960693558782,-0.0262456600325901,-0.02876322686229127,0.8414621851160402,0.02032767895397769,0.11627509968454477,-0.3459232754681266,0.0,0.5211764159001697,0.026005518168233488,0.1865619023903176,-0.18005155237641257,-0.010192147448615185,0.7144165926188558,0.007197092979773112,0.15659213960737076,-0.24667445142740396,-0.0052694461676676685,0.7877861697746715,0.04073000232067292,0.011938239568969777,0.012086152428766095,0.011662418727697021
Eta (2020),2020-10-31,Category 4,200,Nicaragua; Honduras; Guatemala; Cuba; Florida,Not reported,8.0,14,2020-11-02,2,-0.037862000922917916,38.02000045776367,-0.01979534432205754,0.36961640209433005,0.41065285828819076,-0.08213502000090933,0.9144656022858761,-0.03630457871304904,0.16296291537556956,0.5480448402506062,-0.036602222534467876,0.5678381234587797,-0.03322529893310222,0.21982110699699123,0.20326370580458963,-0.06468046517472159,0.7341303202655967,-0.0413188404853182,0.2272673440001786,0.3860446247464504,-0.07022022741520018,0.8408440623735292,0.03935797303811772,-0.0491457972415692,0.037292298166824,0.005667369042879455
Iota (2020),2020-11-13,Category 5,84,Nicaragua; Honduras; Colombia,Not reported,1.4,6,2020-11-13,0,0.008710321552416245,25.350000381469727,0.12996883482127997,0.6548490382637815,0.039950785020695934,-0.04219157670710594,1.0158262338480475,0.020427148764405656,0.20689176954983596,1.064393895148498,-0.01608824493679195,0.5243897981680434,0.0653045285767404,0.3882094596461995,-0.0425433441143066,-0.020626334307287997,0.8482670022319018,0.03147294713097626,0.30497284737769065,-0.17299058022426506,-0.019745312452799646,0.8687953204758334,0.0647010859189211,-0.03084853229519169,0.013284384239563019,0.018229763012744926
Douglas (2020),2020-07-20,Category 4,0,Hawaiian Islands,Not reported,0.0,9,2020-07-20,0,0.02185243702853179,25.68000030517578,0.03790654396949322,0.41568284552677803,-0.2793993564300762,-0.06617457174961772,1.9956444417078818,0.041155281021792556,0.20015654216705459,0.3219242860417726,0.0,0.6747326707833101,0.016553285043093613,0.3183762556411629,-0.3789666089513304,-0.008281824177026387,1.5176816091918268,0.054327200728533365,0.26864511217112497,-0.27100863205683035,0.0,1.3325100174162887,0.04413406049605584,0.005579445784140713,0.013039380783375298,0.017733574494048998
Elida (2020),2020-08-12,Category 4,0,None reported,Not reported,0.0,6,2020-08-12,0,0.0020775456045256657,24.030000686645508,0.020571729335062683,0.34160759269225927,0.14609983649129554,-0.003391826021935551,1.841663995591775,0.0014986768195017763,0.19484543474618818,0.6413387164883153,-0.021955038593783782,0.5740770478131086,0.04027935848574149,0.16616387072764877,0.4657267105048357,0.0,1.435609662043963,0.05163747456623535,0.1633517242369962,0.7789898513171853,0.0,1.2613499136949584,-0.03877641906148699,-0.018390940465526584,-0.025130271133276816,-0.0134168213679835
Genevieve (2020),2020-08-16,Category 4,4,Baja California Sur,Not reported,0.01,6,2020-08-17,1,0.0037846869147992734,22.049999237060547,-0.0036524556559266452,0.33984798669107164,-0.411786983234,-0.010108854270186596,1.8013041276504895,-0.017732184664177697,0.17569189880378908,-0.43494755780375083,-0.01805183622530726,0.5707120157215361,0.00639473776541144,0.16326239361638056,-0.37613719073431273,-0.005136193576892878,1.4045564874277756,0.007144749008992868,0.15452610439151634,-0.39713855805768794,-0.0014168884373153556,1.258245905562218,-0.039845839747566725,-0.02079668477832808,-0.009575758372747378,-0.0062736246966292875
Marie (2020),2020-08-22,Category 3,0,None reported,Not reported,0.0,4,2020-08-24,2,0.004646096522812115,22.540000915527344,-0.05109306581207074,0.27395370440684286,-0.15926874729211438,-0.06609674342733629,1.7922117777159914,-0.014593926842725757,0.16234688633077188,-0.3114000472804641,-0.03366427336282385,0.5773158499028463,-0.0181743209775046,0.16772801303159907,-0.21543360259625222,-0.039509935352724956,1.3174592549919395,-0.009330054097442475,0.15414228295006419,-0.24050227467091745,-0.015327247911618658,1.2023499351839029,-0.055641038904913454,-0.030145364953769627,-0.011804194502614163,-0.018890912828082085
Elsa (2021),2021-06-30,Category 1,13,Caribbean; Cuba; Florida,Not reported,0.08,10,2021-06-30,0,0.012068499398533605,16.020000457763672,-0.025101019539233382,0.28362584697671117,-0.4697535536282359,-0.04335631324528466,0.9038203967366087,-0.00015788080293310802,0.16333033758568988,0.11840364731507025,-0.03924740557551021,0.6328627298038643,0.013595921165935332,0.19527465163124505,0.02473997629296809,-0.046667871037112785,0.9607242373335272,0.0024665059291117952,0.1334520689109913,-0.040039315089752225,-0.03235886205800664,0.9537798056778464,-0.04603519719064941,0.013720563749895609,-0.03420908975183379,-0.011759372964629256
Grace (2021),2021-08-13,Category 3,11,Haiti; Jamaica; Yucatan Peninsula; Veracruz,Not reported,0.5,9,2021-08-13,0,0.005921032727283393,15.59000015258789,0.010098923552922301,0.2833082048704143,-0.36328950004454874,-0.0035864354932116926,1.7675460173858097,0.011119498684462936,0.13212714816816373,-0.2725722258554779,0.0,0.5958458048022808,0.026677139062479593,0.19683664891360683,-0.08912722059781131,0.0,1.406832730470618,0.017287987490144152,0.17220503678543894,-0.28061424935517487,-0.0018953116512507862,1.184176920942883,-0.06568772807687395,0.023941246721483345,-0.017328364485727943,-0.01683068278868216
Henri (2021),2021-08-15,Category 1,1,Northeastern United States,Not reported,0.55,10,2021-08-16,1,0.008572178692848542,15.449999809265137,0.012497310554018926,0.2515777185361969,-0.41185755445791394,-0.015341705603216238,1.8535656243074208,0.01853786249320799,0.11515608332945804,-0.07624120490413877,0.0,0.5860795868716737,0.016333314556637335,0.16125891689028166,-0.11101443808044231,-0.007460668250435898,1.4726022016546554,0.018132512962565572,0.15016888357713795,-0.30337016274348283,-0.0050221197660133,1.2305768381940785,-0.01920127106668179,-0.0016616047247517418,-0.013122754385625601,-0.0185868930177141
Ida (2021),2021-08-26,Category 4,107,Cuba; Louisiana; Northeastern United States,Not reported,75.0,10,2021-08-26,0,0.0205749461014475,16.790000915527344,0.06507968597493075,0.27805371230092446,-0.2302420591937392,-0.028292606164398548,1.9164815844645926,-0.005211912660756934,0.10680429108787347,-0.3288065928194167,-0.017445925929683415,0.5354946627970385,0.03256813546055737,0.14761237691483053,0.0785202248995911,-0.004887979739569559,1.4565932206750967,0.02246960251467267,0.12857646938388873,-0.2065409201955256,-0.008244204150380852,1.2344544524828847,0.002585013483800802,0.0067936787968270185,-0.02020531930247338,-0.005643812890615552
Larry (2021),2021-08-31,Category 3,0,Newfoundland,Not reported,0.0,12,2021-08-31,0,0.009509735727615487,16.190000534057617,0.0068181298190221895,0.2901152919547547,-0.38186080920830745,-0.02656842657564784,2.0009743838669416,0.0005831957510762376,0.0975363579911302,0.029847288192839994,-0.018732848222302256,0.5579379213459179,0.0057549281591575685,0.1592729527447563,-0.31326949571690454,-0.014102407927992333,1.4692771406976877,0.007789176901310535,0.12013250850308711,-0.4379364081724022,-0.006917509384751552,1.2316140676057057,-0.012816771574170382,0.01982278029353124,-0.015487724801031444,-0.013774559572365952
Nicholas (2021),2021-09-12,Category 1,1,Texas,Not reported,0.1,5,2021-09-13,1,-0.016862259537445023,20.950000762939453,-0.017070878200454387,0.27666073571706323,-0.25303129351451636,-0.03298240740740743,1.971441228486659,-0.014966057669833388,0.1449714094507392,0.0731430864703202,-0.02311946105342244,0.5932111413898037,-0.012870950215643218,0.12394808681807759,-0.010589325488215118,-0.03641033999510601,1.4624033119692188,-0.02514567193725481,0.11729014207848319,-0.13470021782484198,-0.03227025966646668,1.240915798733207,-0.0024151723666623326,-0.005063098169588609,-0.009281246535783882,-0.004875258085774048
Sam (2021),2021-09-22,Category 4,0,None reported,Not reported,0.0,14,2021-09-22,0,-0.02871486306828641,24.360000610351562,-0.04645338869360227,0.28556932509720373,-0.04133654087003591,-0.04645338869360227,1.8908406855761848,-0.028132308668067263,0.13617861154928151,0.08605574249671633,-0.056704270980389104,0.43246865180440824,-0.03174803925522185,0.15016145427862146,0.05698359963958288,-0.060050676378394674,1.3741321601300733,-0.0338104112898735,0.12294919600329839,0.26748902835442556,-0.06245742568064183,1.1862996984022784,0.09137709974988362,-0.010058446268788601,0.03527350971312526,0.015556221028040773
Enrique (2021),2021-06-24,Category 3,0,Jalisco,Not reported,0.0,5,2021-06-24,0,0.004769234065651551,16.31999969482422,0.021259582622142004,0.2934481209757329,-0.3135791920366858,-0.018725318286232473,0.7809738393655863,-0.029750976002850704,0.15070992304943345,0.16817955075899094,-0.0390956972326475,0.6177493544849715,0.0022926046608273687,0.1892900628043765,-0.1486303044872206,-0.059455440718158004,0.9147750943513814,0.007535839402053046,0.14094330076107198,-0.17458834668319367,-0.036477621241932656,0.9221298563246727,-0.016897271543040104,-0.002743214687426887,0.0008902587393415651,-0.0029438877633189975
Felicia (2021),2021-07-02,Category 4,0,None reported,Not reported,0.0,18,2021-07-02,0,0.008954142748119454,15.479999542236328,-0.009576866550474183,0.29419934639236195,-0.17255634831799094,-0.01459023398441528,0.9473415927501658,-0.0009378278750415969,0.16723719585817295,0.038751936377053875,-0.030602854389781053,0.650710114117982,0.0013538057114199642,0.19877270356143095,-0.4006100859389752,-0.03492417351706645,0.9704276017509554,0.007621045729891973,0.1401743664776857,0.15594921483851576,-0.017883615693840893,0.9599124009810309,-0.04285353528218283,0.004593003184026445,-0.004227608630863466,-0.004454949732257241
Hilda (2021),2021-07-30,Category 1,0,None reported,Not reported,0.0,6,2021-07-30,0,0.0016136006473106423,17.700000762939453,0.034418653780136754,0.31399127900268653,-0.2414009329621809,-0.0842913611110323,1.2415551554964859,0.012479043298089687,0.13359025649575856,0.24642168544127152,-0.004935737066819046,0.6437741897143251,0.01516805881499228,0.23327976878830717,-0.19684554926377218,-0.007013808221010498,1.1831265625649503,-0.00048274736057341006,0.1776014269835378,-0.2612341353893559,-0.0006755095321239191,1.1274802930027186,-0.006646554383056946,0.01335836177708516,0.027616383018647106,-0.007334658995393983
Linda (2021),2021-08-10,Category 4,0,None reported,Not reported,0.0,7,2021-08-10,0,0.0022215807529615272,16.719999313354492,-0.021058714845623494,0.3143544396573919,-0.27380143864882533,-0.067977791251288,1.7661518677262769,0.00852519521210171,0.1392752558421356,-0.3630276393249571,-0.0008891849188613632,0.5804836207342842,0.02761216410512146,0.2038109409527251,-0.05695515118186012,0.0,1.3954041653762914,-0.008269922889957537,0.16668330801637882,-0.42637755548695355,-0.008269922889957537,1.1957427252672774,-0.03649305363987099,0.021223977224673618,-0.006982408325001299,-0.0026883243783408783
Nora (2021),2021-08-25,Category 1,3,Jalisco,Not reported,0.01,7,2021-08-25,0,0.02001424352623249,17.219999313354492,0.029568111842205758,0.279060846937655,-0.1239420926383431,-0.035664505767180055,1.9168084943760069,-0.0030526888723531043,0.1068645775934153,0.022349543371255276,-0.01930478550449688,0.5360997405072998,0.012983492770646698,0.1469595430739459,-0.15299000443093502,-0.01646529209026182,1.4522474823226361,0.00882824117642822,0.12959761415908594,-0.3720790516187372,-0.014593018682023562,1.231476983511683,-0.028582643424012733,0.004186457478071892,-0.019364475484593302,-0.011693015874673418
Olaf (2021),2021-09-07,Category 2,0,Baja California Sur,Not reported,0.01,4,2021-09-07,0,0.001879351808824703,16.40999984741211,-0.0022573505452516684,0.2855609414668494,-0.22282153559167317,-0.028765802868682577,2.0436092637205747,0.012678342091786865,0.11031732986806399,-0.1388156282549582,-0.008277281658235602,0.5685088585361403,-0.009883284690684113,0.13633357005810337,-0.18083163660071755,-0.023846314506300037,1.4898188178929423,-0.0020039826849614917,0.11564337565951935,-0.06901696977540683,-0.008907629500682912,1.2502613154622197,0.01863049103242964,0.009293317367597975,0.00716247455135699,-0.0011709749018649074
Pamela (2021),2021-10-10,Category 2,0,Sinaloa,Not reported,0.0,4,2021-10-11,1,0.02150988004473331,18.770000457763672,0.033808355042588056,0.32872894299404104,0.12246447260170701,0.0,1.4195096682450326,0.00015425822350922935,0.13509631736171912,-0.3774949803060089,-0.04492287601616651,0.34529658084109327,0.031729279927241505,0.21139835465265414,-0.3552295588188631,0.0,1.2165406440632383,0.023418532550927962,0.1615087066813076,-0.3788224816495497,-0.009331509559320383,1.052641587621879,-0.01083582035940367,-0.010599976004283862,-0.00571712435050431,-0.0005956729503551195
Rick (2021),2021-10-23,Category 1,3,Michoacan,Not reported,0.005,4,2021-10-25,2,0.013260442820708818,15.430000305175781,0.010109876773785276,0.20872330214673734,-0.4344296800993289,-0.009232224522357724,1.2114965963046438,0.03381967144575326,0.16118028025812275,-0.19071660067541762,0.0,0.3967804252068861,0.027833825896463216,0.175767960349557,-0.27178035126794065,0.0,1.120219792520122,0.017871146732379994,0.14598457544671897,-0.17886369770805843,0.0,0.9944342930891745,-0.015638619893782568,-0.007018708512792404,-0.017004545341610777,-0.012331225143972002
Bonnie (2022),2022-07-01,Category 3,5,Nicaragua; Costa Rica,Not reported,0.0,9,2022-07-01,0,-0.03289069492051955,28.709999084472656,-0.0011174922933092635,0.5075889735332494,0.02344703341086407,-0.2163856721543317,0.818209147444853,0.01622939073642926,0.2835265244557381,0.16382806413948492,-0.05908120838683728,0.5031878444233043,-0.027519972921070113,0.2806817511232874,0.21624895932574972,-0.10634135618278373,0.8577495899372314,-0.016663108085003264,0.27297242482606515,-0.09853815879640848,-0.0978664500201536,0.8049726172884953,-0.039669796676244595,-0.02997191899050866,-0.00972486334380307,-0.01669658160170917
Danielle (2022),2022-09-01,Category 4,0,None reported,Not reported,0.0,11,2022-09-01,0,-0.057996352886264924,25.8700008392334,-0.039608463553049145,0.2789396806228024,0.27457043479097276,-0.04269222554708196,0.7046088878284926,-0.0331644502487356,0.13441823905212158,0.21977682197956616,-0.04373567014751101,0.5573229327158994,-0.049194213064857495,0.21298361075360495,0.2482299332934188,-0.07707342867959233,0.9413452631347116,-0.0608387338944929,0.20778641766621095,0.4572484328902313,-0.07559936659438671,0.9103266716352608,0.0008105663821704745,0.0004436889205354788,0.010820613243712751,-0.0017167914985349864
Earl (2022),2022-09-02,Category 3,0,Bermuda,Not reported,0.0,10,2022-09-02,0,-0.021933826781420418,25.559999465942383,-0.052148814100168916,0.2952028558873347,0.23565459074925754,-0.06623858259348903,0.7065257846071448,-0.003962137353488715,0.14347683960332785,0.5601799525740754,-0.02997148393257587,0.5494367708517064,-0.016903676691253477,0.21140775442373708,0.25005156648197135,-0.07428061146101017,0.9356798399873376,-0.02575364418742243,0.20775219608148082,0.28247963571158663,-0.0743061177646015,0.9032584959050128,-0.02123851955350231,-0.0005663894235115041,0.005455758527466825,-0.0076039865705290755
Fiona (2022),2022-09-14,Category 4,29,Puerto Rico; Dominican Republic; Turks and Caicos; Nova Scotia,Not reported,3.1,11,2022-09-14,0,-0.011765342887535057,27.270000457763672,0.02183936913402662,0.3033158478393198,0.27008511892534015,-0.048519233524735195,0.5217857867201598,-0.01413190762342409,0.20132819785457345,0.6428629841560609,-0.026626056989784708,0.48323080779129307,-0.0032873737418436244,0.2450650766305163,0.7118037266031012,-0.06869577546046124,0.928670292865801,-0.016419487404516597,0.23583782309851722,0.47181123175757933,-0.08236337654808779,0.8909229397889006,-0.026823988358257833,-0.0034470836804644245,0.009874797150643433,-0.0033282675959570573
Ian (2022),2022-09-23,Category 5,161,Cuba; Florida; South Carolina,Not reported,112.0,8,2022-09-23,0,-0.029411649751543312,27.350000381469727,-0.024409033567381666,0.2936442054802929,0.11049147920664892,-0.08995890035201826,0.6182964460840283,-0.018507858779000408,0.23045446602086844,0.38629857226523945,-0.06436641864534554,0.5285665873777019,-0.04065465341952279,0.2392055314895419,0.2595032596882134,-0.08757264632260198,0.9531512643617617,-0.027200616131891064,0.23376845098881488,-0.010023874289802226,-0.1229565426728797,0.927713201872187,0.051120200174427866,-0.057825628116141004,0.007047838786299221,0.006733183357820027
Julia (2022),2022-09-29,Category 1,43,Colombia; Venezuela; Nicaragua; Honduras; El Salvador,Not reported,0.15,11,2022-09-29,0,-0.009860555831773254,30.18000030517578,-0.0409512419433844,0.4102783460438109,0.08552658721536299,-0.10791854196108885,0.7797520713023111,-0.04145996302618249,0.24707805104971925,0.6038442541550599,-0.1031577523343642,0.5511150875174788,-0.016481521715193015,0.24308227598303622,-0.008835889109930384,-0.09950218661504817,0.9598144116173152,-0.010999336201850674,0.2342244526210971,0.20639566510858742,-0.10464359085029573,0.9528737689982134,0.10684326545805645,-0.05399360824940924,0.003942939973835102,0.00561597571572503
Lisa (2022),2022-10-30,Category 1,0,Belize,Not reported,0.03,7,2022-10-31,1,0.026790147371706263,25.75,0.021868511836588667,0.3134614347195145,-0.056004023388625535,0.0,0.8059299270955456,0.055921206792802325,0.3268257012805404,-0.2411231326274511,-0.021056936572595886,0.8492306968403059,0.04813004081323036,0.31759779235667257,-0.19649621316578458,0.0,0.9973410032946933,0.05285429194765201,0.27708191975358126,-0.03485059815517899,0.0,0.9618244461150715,0.04943077831605025,0.0016835761790036097,0.024154415635973314,0.034650792140915265
Martin (2022),2022-11-01,Category 3,0,None reported,Not reported,0.0,11,2022-11-01,0,0.0033513601312755714,25.8799991607666,0.029395083298880742,0.28434015878149704,0.1325992975771415,0.0,0.8017217378522801,0.025491144425927592,0.3181395866693244,-0.3757522123386745,-0.030206194723826796,0.8503862070178639,0.02938508133692186,0.2945571550664611,-0.1141691869272784,-0.006142216484014806,0.9974397270468456,0.03590245949212245,0.2545239941608628,-0.03776586677777993,-0.002853755498913868,0.9603689147328769,0.030873995891233075,-0.004932122148494367,0.017707122766557837,0.0348796401609085
Nicole (2022),2022-11-07,Category 1,5,Florida,Not reported,1.0,5,2022-11-07,0,-0.025530012886960662,24.549999237060547,0.015777519190316225,0.2807377043102061,0.19462398897147626,0.0,0.831524988474336,0.0046422322037737995,0.27184422615402637,-0.24312585309694046,-0.00474721185631255,0.8338504973903709,-0.0020598794576214274,0.2793276188655716,-0.0765795451559923,-0.008189443716076661,0.9850204734046623,0.007631223771089379,0.24782444469200587,0.13863577618862277,0.0,0.9415723143819074,-0.038743035767535794,-0.01774119376473915,-0.0075172761593660375,-0.01047461212745815
Agatha (2022),2022-05-28,Category 3,11,Oaxaca,Not reported,0.03,4,2022-05-31,3,0.04620559745165154,25.719999313354492,0.054807404728451914,0.4388614860910956,-0.5120817734554104,0.0,0.5349242842933324,0.03815442018213688,0.1655227409241514,-0.46399594835069646,0.0,0.28859953518424186,0.04648440763297157,0.30127554754026603,-0.46656527200975406,-0.013040953283020351,0.8727006528193506,0.04670556311882068,0.28300258254771254,-0.4469814446378646,-0.03321495080167569,0.753004860205993,0.04915802992347462,0.003957496776198832,-0.013289848670597793,0.020016294387852795
Blas (2022),2022-06-15,Category 3,0,None reported,Not reported,0.0,6,2022-06-15,0,-0.09082728219907021,32.689998626708984,-0.08712605660388206,0.32097364530880884,0.23224104791045974,-0.08712605660388206,0.809741226847776,-0.09937542971373148,0.254106456900717,0.8344825959865669,-0.11980882887978306,0.47257312642872423,-0.09618713506060839,0.29743631961049805,0.26857144870956096,-0.12032626111394529,0.8554614173304484,-0.07949299430833134,0.2798172478372056,0.017980336231367522,-0.09615366738736075,0.7828151160235083,-0.13394879374600954,0.022704601906025523,-0.010268098190564179,-0.029959699719918076
Darby (2022),2022-07-04,Category 4,0,Hawaiian Islands,Not reported,0.0,11,2022-07-05,1,-0.018914665408688136,26.700000762939453,-0.01506324382690416,0.5087278695230386,-0.07251582294385495,-0.2046605070165588,0.8259367956995496,0.032772614688162616,0.30018479818888755,0.032069791656623936,-0.036004612167026884,0.5251447975566107,-0.010859476935120349,0.2871105099881974,0.22246868357353766,-0.09052384815467274,0.8619850068937327,-0.005755233219713385,0.2772175368877376,0.21301303498078705,-0.09001614045554562,0.8051659549605124,-0.008519134189171607,0.010451300538109387,-0.0017629345819175635,0.006069704843842394
Estelle (2022),2022-08-04,Category 3,0,None reported,Not reported,0.0,7,2022-08-04,0,0.02063710065456492,21.950000762939453,-0.00984560051811234,0.3347964643456123,0.08900205945644246,-0.051007207993529424,0.7455746211062293,0.013911394281608036,0.17174072926871783,0.0007966123013709581,0.0,0.4818987761117478,0.009627009892064775,0.2288831197652206,-0.2990741021110226,-0.004449652514405655,0.9123879587002467,0.020382160975932262,0.20286742292991666,-0.2708995710278723,-0.0012531943838464121,0.8671387502572139,0.07274670731291,-0.0007634950562387388,0.03258475252684723,0.010851513425132353
Frank (2022),2022-08-24,Category 4,0,None reported,Not reported,0.0,5,2022-08-24,0,-0.03351669198041218,24.110000610351562,0.06162798671170511,0.3455473013160647,0.21518010669230825,0.0,0.6763480690526202,-0.016397550340276235,0.16133542259696185,-0.20016741272671956,-0.02006696886458137,0.554117498274452,-0.044344838804975306,0.1898611523746241,-0.31098582472794334,-0.049148222115485196,0.9438633278065173,-0.025970341142630304,0.178961704536278,0.44058938308076656,-0.03372133217775686,0.8850625743882814,0.012478142726788044,0.017479338863908733,0.010224672174760863,-0.0017834539537225913
Howard (2022),2022-09-04,Category 1,0,None reported,Not reported,0.0,5,2022-09-06,2,-0.025805398720752493,25.469999313354492,-0.049113902569939416,0.2998242533896574,0.24756815810909916,-0.049113902569939416,0.6771168794567605,-0.017645402911469432,0.14952442169762215,0.3736264031813603,-0.04039099083121922,0.5318695159409116,-0.01762228986738923,0.21296813435562306,0.2980573960984496,-0.08154142294864242,0.9286876854917658,-0.030812864467904988,0.2097142929615103,0.4003240614563979,-0.08325869025307353,0.9066263518266323,0.003983942467737922,0.010725250497768402,0.010470175791820191,-0.006637892558232439
Kay (2022),2022-09-04,Category 2,2,Baja California; Southern California,Not reported,0.01,6,2022-09-06,2,-0.025805398720752493,25.469999313354492,-0.049113902569939416,0.2998242533896574,0.24756815810909916,-0.049113902569939416,0.6771168794567605,-0.017645402911469432,0.14952442169762215,0.3736264031813603,-0.04039099083121922,0.5318695159409116,-0.01762228986738923,0.21296813435562306,0.2980573960984496,-0.08154142294864242,0.9286876854917658,-0.030812864467904988,0.2097142929615103,0.4003240614563979,-0.08325869025307353,0.9066263518266323,0.003983942467737922,0.010725250497768402,0.010470175791820191,-0.006637892558232439
Orlene (2022),2022-09-19,Category 4,2,Sinaloa; Nayarit,Not reported,0.03,5,2022-09-19,0,-0.05797577717242208,26.299999237060547,-0.04434702138659119,0.33041463170818797,0.3976916238480057,-0.06718990749199816,0.5098726236899047,-0.04672330825725812,0.2216947469915747,0.3737497761747628,-0.04672330825725812,0.4871694679532859,-0.04561157066502153,0.23857233918621787,0.4222438620172775,-0.05434766353305753,0.9327920494058849,-0.06937208212414636,0.24005244855852298,1.322988256053709,-0.0984333749886207,0.9216461103379018,-0.05211723261649348,-0.003382725470225001,-0.018792732050022964,-0.005732765363349657
Roslyn (2022),2022-10-20,Category 4,4,Nayarit; Jalisco,Not reported,0.3,4,2022-10-20,0,0.00691320423849362,30.760000228881836,0.01223177167608469,0.49258123761741435,0.05367263579763115,0.0,0.8415543874290318,0.011258963826948243,0.3448312599920922,-0.3471956540026161,-0.12162533849787771,0.8400384079652341,0.007292373134369701,0.3219985304023925,-0.27984578921696623,-0.017625224801444794,0.9911988788105236,0.016274260930597473,0.29471213241136046,-0.22109704470744262,-0.0071041161161241595,0.9706740433456765,0.012796039100708478,0.01562905514463564,0.02730557266208522,0.03137382273620837
